keyword,url,user,comment_content,ai_analysis
AI能否替代医生问诊？,https://api.zhihu.com/answers/2990805817,姚盛,丁香园上已经有人做过测试了，将相同病例由AI和医生进行对比，结果就是AI完全不会“问”。 目前的AI问诊和用百度查病情差不多,
邦大夫：看中医时 AI 问诊是种什么体验？,https://api.zhihu.com/articles/52560106,Naturali 奇点机智,电商、金融、教育、企业内部服务、智能硬件等领域的企业都能够通过”对话流”自主定义对话式AI体验。 语音对话交互是未来”AI+医疗”的大势所趋，医疗机构或平台中AI的应用将不再仅是喊口号或评级标准,
医生治疗方案被质疑，发现患者用 DeepSeek 给出的诊断结果才是对的，AI 未来会取代医生问诊吗？,https://api.zhihu.com/answers/109333461450,叶岚山,再者患者不愿意、不能做一些检查造成的数据缺失也会给AI诊疗带来难度。 还有一个点大家都提过，就是AI不能背锅，无论是医疗事故还是患者医闹,
病人拿着Deep seek来看病，你觉得怎么样？,https://api.zhihu.com/answers/1977683998202429739,金戈铁马,我们做手机端“预问诊”， 做智能导诊， 包括辅助在线问诊的“ai专家助手”， 还有报告的智能解读， 以及基于患者画像与智慧模型的诊后管理,
人工智能在医疗中有哪些使用场景？,https://api.zhihu.com/answers/2865478789,IT人刘俊明,也得到了具体应用。 前些年人工智能技术在医院领域的应用大部分是基于医学图像、问诊记录、随访记录、用药记录等数据展开的,
AI智能问数系统：用大白话“聊”出数据答案,https://api.zhihu.com/articles/1975498453091128846,上海拔俗网络,想知道“为什么新品销量不如预期”，却对着复杂函数无从下手。而AI智能问数系统，就像给数据装了“聊天功能”，不用懂技术,
为什么医疗诊断的人工智能专家系统没有流行开来？,https://api.zhihu.com/answers/346716961,不羁之风,可靠性。虽然人工智能的专家系统看起来已经发展了很久，很成熟，但实际上它真的有那么可靠吗？没有了解过的人可能会觉得它一点也不可靠，有点了解的人可能会觉得它不是那么可靠。毕竟作为一个专家系统，它还是要依靠病人的具体病况作为条件来分析的，然而在实际的看病过程中，往往医生在除了问询之外,
向AI提问题，它给的答案是真懂还是假懂？,https://api.zhihu.com/answers/1979626114822459907,原来的号,AI是训练出来的，可以参考那种机器人客服，对某些关键字触发某些应答机制。胜在训练它的人多，样本量足够大,
GPT-5败下阵，这款中国AI拿下全球第一，众多医生已在用它做诊断,https://api.zhihu.com/articles/1973864487263179589,量子位,基层医生真正需要的AI，一定不是炫技的AI，而是能在临床真正派上用场的助手。 可怎样的AI才能做到后者？,
人工智能在辅助医生诊断疾病时，目前达到了怎样的准确率和可靠性？,https://api.zhihu.com/answers/1959312092541715955,类人的滑某,不同的解决办法会衍生出不同的工作场景，我举例几个： 方案一：ai给出的每个诊断都由医生人工复核，如果ai和医生给出的诊断一致，则同意采用该诊断,
AI 辅助诊断将如何改变医生工作模式？,https://api.zhihu.com/answers/1960789221322240217,一个胖momo,已经投入使用了啊。 现在我们这里影像科影像都会过一边AI出个参考诊断，然后再人工审核修正，多省心省事啊。 这个系统不装在门急诊电脑上我能想到的原因一个是设备太次带不动,
ai 擅长答问题，以后知乎是不是最危险了？,https://api.zhihu.com/answers/1976167561025586123,想和鱼跳舞的猫,因为话题是AI抛出来的； 所以，现在就有了这么个情况： 人提问AI答 AI提问人来答 搁这和AI玩呢,
AI看病靠谱吗？,https://api.zhihu.com/answers/102485132045,空气流通防疫技术,Openai出现的时候，我就多了一句嘴说，医生可能被ai替代。结果被很多人围攻说我仇恨医生。 我五六年都不去一次医院,
目前人工智能应用于医学诊断的进展如何？？,https://api.zhihu.com/answers/2315483132,Aceyclee,所以利用 AI 进行医学影像辅助诊断也成为 AI 在医疗行业最重要的应用场景之一。 目前国内 AI 公司和医院联合做的智慧医疗方案也都以「AI,
什么?人工智能医院成立了！,https://api.zhihu.com/articles/1906667424054485126,张雪峰老师,可完成问诊、开具检查单、提供诊断建议、推荐治疗方案、随访咨询等全流程服务。 AI医生与人类医生 随着AI医院和AI医生的上线，未来的医生，是否会被AI取代？人类医生的角色又将如何演变,
关于人工智能与故障诊断方面?,https://api.zhihu.com/answers/2913306008,阡陌罔言,故障诊断在深度学习视角下目前就是个分类任务。根据你的数据类型（时间、图像、图）选择相应的模型去拟合就行了,
中医看诊能否实现人工智能化？,https://api.zhihu.com/answers/2822634102,陈斌,中医信息化虽然有好处，但估计还要很长一段时间，最应该做的: 1，病人问诊情况信息化，包括病历，复诊，返诊的结果。中医很多都是看完回家吃了药,
最详细的问诊实例,https://api.zhihu.com/articles/571602135,喜欢冷水的鱼,——XX岁 ——家住哪里呀？ ——浙江杭州 ——那你这次来看病主要是哪里不舒服 ——这段时间以来这个上腹反反复复得疼痛,
AI能否替代医生问诊？,https://api.zhihu.com/answers/2889699631,路小周,目前AI主要用于预问诊，上海、海南等多家知名三甲医院都陆续上线了“智能预问诊”，就是基于医疗人工智能（AI）、自然语言处理、医学知识图谱等核心技术研发的智能系统,
AI问诊有风险 家长切勿太大心！,https://api.zhihu.com/articles/1890069913898566633,如鑫淼,文/鑫淼 AI问诊险误病情 近日，广东汕头某医学院第一附属医院，收治了一例家长用AI自行看病的病例。3岁的女童出现了反复咳嗽发热等症状,
AI能否替代医生问诊？,https://api.zhihu.com/answers/2974557985,趣竞陆小凤,迎来爆发式增长。 这第一波，将会赋能线上医生的问诊，出现人工智能来承接线上问诊的工作，比如数字人医生，GPT结合现在的数字人技术,
AI能否替代医生问诊？,https://api.zhihu.com/answers/2901207577,中年医生,目前从聊天类型的ai看已经可以基本掌握患者表达信息的核心内容，而影像学更是ai最早开始攻克的领域。 从以上分析可见，未来ai可以完全胜任问诊甚至诊断工作。,
人工智能达到了什么程度？,https://api.zhihu.com/answers/1519504732,张超,我们让这套模型去学习全国头部三甲医院专家的问诊过程，打造出来的机器人在问诊能力上能挤进全国的Top10%吧？,
如果有了一个人工智能，该问些什么问题才能测试出它的智能水平?,https://api.zhihu.com/answers/1317796912,亚东,这些能识别出现阶段的人与人工智能。 如果要测试它的水平，那就是一个很麻烦的问题。它是强人工智能还是弱人工智能。 对于强人工智能可以用上面的问题来分辨,
中医看诊能否实现人工智能化？,https://api.zhihu.com/answers/1881713019,荔枝糖,在某些疾病诊断过程中已经相当于顶尖人类一生的水平。在疫情期间智能问诊系统、肺炎咨询机器人、AI技术预测了新型冠状病毒的宿主和感染性、AI技术预测新型冠状病毒的全基因组二级结构等人工智能技术帮助医务人员一起抗击新冠,
人工智能前沿知识或者新闻能从哪里看到？,https://api.zhihu.com/answers/1949860293283914023,智赋岐黄,更通过图像识别技术实现了诊断信息的量化记录。问诊部分则通过智能化人机交互系统，完整保留了中医&#34;十问&#34;的内容框架，同时实现了问诊过程的标准化,
人工智能在医疗诊断中的最新应用是什么？,https://api.zhihu.com/answers/3520635030,阿哩,人工智能（AI）在医疗诊断中的应用日益广泛，下面是一些案例。 1. 影像诊断 AI在医学影像诊断中的应用尤为突出,
AI能否替代医生问诊？,https://api.zhihu.com/answers/2957713433,董玉雷,开发了针对术后病人的自动随访系统，有一定的可行性。 AI辅助医生问诊也是具有一定的可行性，提前收集一些病人的基本信息,
AI能否替代医生问诊？,https://api.zhihu.com/answers/2913330616,花花小生,那机器学习模型将无法通过正确的输入进入训练，导致AI模型所做的预测不正确。也正因如此，人们对AI问诊的结果也总会持怀疑态度。,
未来ChatGPT有可能代替医生问诊吗？,https://api.zhihu.com/answers/2890639714,陈子杨Dr.outside,第二个是乳腺癌Luminal A型 T3N0M0 如何治疗？ 大家看看这能看病吗？ 其实我还想问51岁乳腺痛会不会是乳腺癌？乳腺癌Luminal,
AI能否替代医生问诊？,https://api.zhihu.com/answers/2966832670,Herman,也尝试过很多AI技术和AI算法。在此我想谈谈我个人对AI问诊甚至AI医疗的浅薄看法。 首先AI问诊其实并不新鲜,
告别“人工客服”！用Dify+知识库，打造你的24小时智能问答专家,https://api.zhihu.com/articles/1967637726401634536,<em>Ai</em>小白龙,要用时却怎么也找不到？AI回答看似流畅，却总给不出你要的准确信息？问题不在于你记性差，也不在AI不够聪明，而是它根本“不知道你的事”,
目前人工智能应用于医学诊断的进展如何？？,https://api.zhihu.com/answers/3075359088,行行查,医生可通过电子处方或病历系统将患者的化验结果、症状及用药治疗等基本情况上传至人工智能系统，帮助人工智能系统有效获取诊断的基本内容。 •可能性诊断判定,
现在都喜欢什么都问AI了，会不会被不好的AI训练误导呢？,https://api.zhihu.com/answers/1979539536901068071,YuMeng,为何通过恋爱与学习用AI：恋爱从古至今存在，AI是近些年的产物，意义是人类怎么活，依旧会怎么活地与AI没啥关系。,
你认为人工智能看病有什么优点？,https://api.zhihu.com/answers/2890201276,数码人生,1、人工智能看病能够提高诊断精度和准确性，从而提高人们的生活质量； 2、人工智能看病可以更快地获得更准确的诊断结果,
有没有在医学领域好用的AI?,https://api.zhihu.com/answers/3455044488,<em>AI</em>绘画教练波波,在医学领域有好多好用的AI，它们正在改变着医疗行业。 AI在医学诊断中的应用 我们可以使用图像识别技术,
